board_id,date,date_hebrew,context,part,chapter,halacha_id,title,summary,credit,url,halacha_key
default,2026-03-15,26 אדר 5786,general/core,א,4.0,ה,הלכות ברכות התורה פרק ד,"אין לברך ברכות התורה על הרהור בדברי תורה, ולענין שמיעת דברי תורה מוקלטים נחלקו האחרונים, ולמעשה בכדי לצאת מן הספק, ראוי לברך ולומר מספר פסוקים (כגון את פסוקי ברכת כהנים) קודם שמיעתם.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ד/,
default,2026-03-15,26 אדר 5786,general/core,א,22.0,ג,הלכות תפילת הדרך ותפילה קודם היציאה לקרב פרק כב,"היוצא להפלגה או לטיסה דינו כיוצא לדרך, ויוסיף בנוסח תפילת הדרך הרגילה, תפילה על הסכנות המיוחדות לו. למנהג האשכנזים יש לאומרה על כל יציאה, ואילו למנהג הספרדים אינו מחויב לאומרה בשם ומלכות אלא אם כן טס או מפליג משך 72 דקות.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כב/,
default,2026-03-16,27 אדר 5786,general/core,א,6.0,יח,הלכות ציצית פרק ו,"חליפות זיהוי אינם בכלל ׳בגד׳ ופטורים מציצית אפילו כשמשתמשים בהם באופן חריג לעיטוף מפני קור וכד׳, מה גם שלדעת רבים מהפוסקים אין חיוב הטלת ציצית בבגד ניילון שאינו עשוי דרך אריגה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ו/,
default,2026-03-16,27 אדר 5786,general/core,א,19.0,ב,הלכות היסח דעת והפסק בסעודה פרק יט,"הגומר בדעתו לסיים אכילתו ולאחר מכן נמלך ורוצה להמשיך ולאכול, מחויב לשוב ולברך, אולם הסועד בנחת באופן שגם כשגומר בדעתו לסיימה אין דעתו חלוטה כל כך, לכתחילה לא ימשיך, אך אם המשיך אינו מברך.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יט/,
default,2026-03-17,28 אדר 5786,general/core,א,18.0,ז,הלכות נטילת ידיים לסעודה פרק יח,"מעיקר הדין הנוטל ידיים שחרית (או לכל צורך אחר שחייב בנטילה) תועיל לו הנטילה אף לסעודה בהמשך היום כל שמתכוון לכך ולא הסיח דעתו משמירת נקיותם, אולם הואיל וכיום קשה להימנע מהיסח דעת, אין להקל בכך אלא במקום דוחק גדול, ועל כן עדיף במצבים אלה לכסות ידיו בכפפות וכד׳.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יח/,
default,2026-03-17,28 אדר 5786,general/core,א,1.0,ד,"הלכות נטילת ידיים שחרית, וברכות השחר במקרים חריגים פרק א","הניעור בלילה משינת קבע ומתעתד לאחר מכן לחזור ולישון (כגון שקם לשמירה), מנהג האשכנזים ליטול ידיו בלילה ללא ברכה ואף לא לברך ברכות השחר, ורק אם מתכונן לעסוק בתורה בזמן זה, מברך ברכות התורה (ולכשיקום בבוקר נוטל ידיו בברכה, ומברך ברכות השחר, ולא חוזר על ברכות התורה). מנהג הספרדים ליטול בברכה לאלתר בקימה הראשונה, כל שהיא אחר חצות הלילה, ואף לברך ברכות התורה במידה ומתעתד ללמוד, אך אין מברכים ברכות השחר בלילה (ולכשיקום בבוק…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-א/,
default,2026-03-18,29 אדר 5786,pesach/pre,ג,57.0,ג,הלכות ערב פסח וליל הסדר פרק נז,"חייל שיש בידו רק מימייה או בקבוק אחד, יוכל לערוך את הסדר עליהם באופן שכל פעם ישתה רביעית, ולאחר מכן יתקנם באמצעות הוספת מעט מים (שלא טעמו מהם).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-18,29 אדר 5786,pesach/pre,ג,57.0,ב,הלכות ערב פסח וליל הסדר פרק נז,"לכתחילה צריך לשתות רביעית שלימה, ובבת אחת. בדיעבד די בשתיית רוב רביעית, ובמשך כארבע דקות. (לכן, חייל שאין בידו כוס, יעדיף לכתחילה להשתמש במימייה שפיה רחב, ולא בבקבוק שפיו צר).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-19,1 ניסן 5786,pesach/pre,ג,57.0,ד,הלכות ערב פסח וליל הסדר פרק נז,"מספר חיילים רשאים לשתות בזה אחר זה מכוס או מבקבוק אחד, ואינם נחשבים לפגומים לאחר טעימת הראשון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-19,1 ניסן 5786,pesach/pre,ג,57.0,א,הלכות ערב פסח וליל הסדר פרק נז,"כל כוס צריכה להכיל לכל הפחות רביעית (86 סמ""ק, כחצי כוס מצויה), ומאידך, ראוי להימנע משימוש בכוס גדולה שאינו יכול לשתות את רובה (שהרי בכל מקרה ראוי לכתחילה שתהא הכוס מלאה על כל גדותיה).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-20,2 ניסן 5786,pesach/pre,ג,57.0,יב,הלכות ערב פסח וליל הסדר פרק נז,"הפסק באמצע הסדר ועריכת סדר נוסף עבור אחרים בליל הסדר, שישנה שהות גדולה בין הקידוש ('כוס ראשונה') לסעודה, חשוב לזכור להימנע לכתחילה מיציאה מהמקום בפרק זמן זה. אולם אם בדיעבד נאלצו לצאת ממקומם, ואפילו לזמן ממושך, אין צריכים לחזור ולקדש, כל שנשארו מספר סועדים במקומם. מלבד זאת יש להזכיר שאם הפסיקו באמצע הסעודה אפילו לזמן ממושך, אך לא הסיחו דעתם ממנה, אינם צריכים לחזור ולברך ברכה ראשונה קודם שימשיכו באכילתם, אלא שאם עבר ש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-20,2 ניסן 5786,pesach/pre,ג,57.0,ח,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כוס קטנה, בקבוק, או מימייה",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-21,3 ניסן 5786,pesach/pre,ג,57.0,ט,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כמות יין מצומצמת, על שאר משקאות ('חמר מדינה'), או בלא יין",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-21,3 ניסן 5786,pesach/pre,ג,57.0,ז,הלכות ערב פסח וליל הסדר פרק נז,"דגשים הלכתיים לעריכת הסדר מצוות החג - מצוה מן התורה לספר ביציאת מצרים ולאכול כזית מצה בליל הסדר (גם בזמן הזה), ומצוה מדברי סופרים (בזמן הזה) לשתות ארבע כוסות ולאכול מרור. כדי לקיים מצוות אלו כתיקונן, וכן משום זכר לקרבנות הפסח והחגיגה, ומעוד טעמים, הנהיגו חז""ל הלכות נוספות לליל הסדר, בכלל זה שתיית הכוסות על סדר ההגדה (ראשונה על הקידוש, שניה על ההגדה, שלישית על ברכת המזון, ורביעית על גמר ההלל), אכילת הכרפס, החרוסת והאפ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-22,4 ניסן 5786,pesach/pre,ג,57.0,ו,הלכות ערב פסח וליל הסדר פרק נז,"עריכת סדר מקוצר בשעת דחק חייל שאין באפשרותו לערוך את הסדר בשלימותו, יערוך סדר מקוצר כדלהלן (במידת האפשר יוסיף גם את החלקים שבסוגריים): קידוש ליו""ט, 'שהחיינו' וכוס ראשונה, ('ורחץ' וכרפס), מה נשתנה, עבדים היינו, מתחילה עובדי ע""ז היו אבותינו ועכשיו קרבנו המקום לעבודתו, פסח מצה ומרור, פסח על שם שפסח הקב""ה על בתי אבותינו במצרים, מצה על שם שלא הספיק בצקם להחמיץ, מרור על שם שמררו את חייהם, (בכל דור ודור, לפיכך אנחנו חייבים,…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-22,4 ניסן 5786,pesach/pre,ג,57.0,ה,הלכות ערב פסח וליל הסדר פרק נז,"זמן עריכת הסדר בשעת דחק אין להתחיל את הסדר קודם צאת הכוכבים, ומעיקר הדין יש לסיים את אכילת האפיקומן עד חצות. על כן, חיילים העוסקים בפעילות מבצעית בפרק זמן זה, אם יהיה באפשרותם לקיים אז את מצוות החג, יעדיפו ליטול עימם ערכות סדר אישיות ולקיים תוך כדי פעילותם את הסדר כהלכתו (או במידת הצורך 'סדר מקוצר', כמבואר בתשובה הבאה), מאשר לערוך את הסדר ברוב-עם לאחר חצות (תוך התחשבות בהלכות תחומין, עיין פרק מו, שכן איסור תחומין חל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-23,5 ניסן 5786,pesach/pre,ג,57.0,יא,הלכות ערב פסח וליל הסדר פרק נז,"מצות ההסבה יש להסב בשעת אכילת מצת המצוה, ובשעת שתיית כל אחת מארבע הכוסות, ולכתחילה יש לאכול בהסבה גם את שאר המצות שיש מצוה באכילתן (כזית נוסף בתחילת הסעודה, 'כורך' ואפיקומן). בדיעבד, אם אכל את אחת המצות בלא הסבה, ועדיין לא ברך ברכת המזון, צריך לחזור ולאוכלה בהסבה, ואם קשה עליו האכילה, אינו צריך לחזור ולאכול את הכורך והאפיקומן. ואם לא אכל אפילו כזית מצה בהסבה, וכבר ברך ברכת המזון, יברך שוב ברכת 'המוציא' ויאכלנה בהסבה…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-23,5 ניסן 5786,pesach/pre,ג,57.0,יג,הלכות ערב פסח וליל הסדר פרק נז,"אכילה ושתייה לאחר הסדר אסור לאכול או לשתות משעת סיום הסדר עד עלות השחר, למעט שתיית מים או משקאות שטעמם קלוש, ובמקום צורך אף שאר משקאות שאינם משכרים (כקפה 'חזק' וכד'). כמו כן מי שישן לאחר הסדר רשאי להקל במקום צורך ולאכול כשניעור משנתו (אף קודם עלות השחר). אולם אין להסתמך על הדעה המקילה באכילה ושתייה לאחר חצות הלילה (כשסיימו את אכילת האפיקומן קודם חצות), אלא כשהדבר מועיל לצרכים מבצעיים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-24,6 ניסן 5786,pesach/pre,ג,57.0,י,הלכות ערב פסח וליל הסדר פרק נז,"אופן ההסבה מצוה להסב על צידו השמאלי, ולכתחילה ישעין את גופו על כר או משענת וכד', אך אם אין הדבר באפשרותו, רשאי להיסמך על כתף חבירו, או להישען באמצעות זרועו על הספסל או על השולחן (או על הקרקע, במידה שיושב על הקרקע), אולם הטיית הגוף באוויר אינה נחשבת להסבה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-29,11 ניסן 5786,pesach/pre,ג,57.0,ג,הלכות ערב פסח וליל הסדר פרק נז,"חייל שיש בידו רק מימייה או בקבוק אחד, יוכל לערוך את הסדר עליהם באופן שכל פעם ישתה רביעית, ולאחר מכן יתקנם באמצעות הוספת מעט מים (שלא טעמו מהם).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-29,11 ניסן 5786,pesach/pre,ג,57.0,ב,הלכות ערב פסח וליל הסדר פרק נז,"לכתחילה צריך לשתות רביעית שלימה, ובבת אחת. בדיעבד די בשתיית רוב רביעית, ובמשך כארבע דקות. (לכן, חייל שאין בידו כוס, יעדיף לכתחילה להשתמש במימייה שפיה רחב, ולא בבקבוק שפיו צר).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-30,12 ניסן 5786,pesach/pre,ג,57.0,ד,הלכות ערב פסח וליל הסדר פרק נז,"מספר חיילים רשאים לשתות בזה אחר זה מכוס או מבקבוק אחד, ואינם נחשבים לפגומים לאחר טעימת הראשון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-30,12 ניסן 5786,pesach/pre,ג,57.0,א,הלכות ערב פסח וליל הסדר פרק נז,"כל כוס צריכה להכיל לכל הפחות רביעית (86 סמ""ק, כחצי כוס מצויה), ומאידך, ראוי להימנע משימוש בכוס גדולה שאינו יכול לשתות את רובה (שהרי בכל מקרה ראוי לכתחילה שתהא הכוס מלאה על כל גדותיה).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-31,13 ניסן 5786,pesach/pre,ג,57.0,ח,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כוס קטנה, בקבוק, או מימייה",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-03-31,13 ניסן 5786,pesach/pre,ג,57.0,יב,הלכות ערב פסח וליל הסדר פרק נז,"הפסק באמצע הסדר ועריכת סדר נוסף עבור אחרים בליל הסדר, שישנה שהות גדולה בין הקידוש ('כוס ראשונה') לסעודה, חשוב לזכור להימנע לכתחילה מיציאה מהמקום בפרק זמן זה. אולם אם בדיעבד נאלצו לצאת ממקומם, ואפילו לזמן ממושך, אין צריכים לחזור ולקדש, כל שנשארו מספר סועדים במקומם. מלבד זאת יש להזכיר שאם הפסיקו באמצע הסעודה אפילו לזמן ממושך, אך לא הסיחו דעתם ממנה, אינם צריכים לחזור ולברך ברכה ראשונה קודם שימשיכו באכילתם, אלא שאם עבר ש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-01,14 ניסן 5786,pesach/core,ג,57.0,ט,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כמות יין מצומצמת, על שאר משקאות ('חמר מדינה'), או בלא יין",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-01,14 ניסן 5786,pesach/core,ג,57.0,ז,הלכות ערב פסח וליל הסדר פרק נז,"דגשים הלכתיים לעריכת הסדר מצוות החג - מצוה מן התורה לספר ביציאת מצרים ולאכול כזית מצה בליל הסדר (גם בזמן הזה), ומצוה מדברי סופרים (בזמן הזה) לשתות ארבע כוסות ולאכול מרור. כדי לקיים מצוות אלו כתיקונן, וכן משום זכר לקרבנות הפסח והחגיגה, ומעוד טעמים, הנהיגו חז""ל הלכות נוספות לליל הסדר, בכלל זה שתיית הכוסות על סדר ההגדה (ראשונה על הקידוש, שניה על ההגדה, שלישית על ברכת המזון, ורביעית על גמר ההלל), אכילת הכרפס, החרוסת והאפ…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-02,15 ניסן 5786,pesach/post,ג,57.0,ה,הלכות ערב פסח וליל הסדר פרק נז,"זמן עריכת הסדר בשעת דחק אין להתחיל את הסדר קודם צאת הכוכבים, ומעיקר הדין יש לסיים את אכילת האפיקומן עד חצות. על כן, חיילים העוסקים בפעילות מבצעית בפרק זמן זה, אם יהיה באפשרותם לקיים אז את מצוות החג, יעדיפו ליטול עימם ערכות סדר אישיות ולקיים תוך כדי פעילותם את הסדר כהלכתו (או במידת הצורך 'סדר מקוצר', כמבואר בתשובה הבאה), מאשר לערוך את הסדר ברוב-עם לאחר חצות (תוך התחשבות בהלכות תחומין, עיין פרק מו, שכן איסור תחומין חל…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-03,16 ניסן 5786,pesach/post,ג,57.0,יג,הלכות ערב פסח וליל הסדר פרק נז,"אכילה ושתייה לאחר הסדר אסור לאכול או לשתות משעת סיום הסדר עד עלות השחר, למעט שתיית מים או משקאות שטעמם קלוש, ובמקום צורך אף שאר משקאות שאינם משכרים (כקפה 'חזק' וכד'). כמו כן מי שישן לאחר הסדר רשאי להקל במקום צורך ולאכול כשניעור משנתו (אף קודם עלות השחר). אולם אין להסתמך על הדעה המקילה באכילה ושתייה לאחר חצות הלילה (כשסיימו את אכילת האפיקומן קודם חצות), אלא כשהדבר מועיל לצרכים מבצעיים.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-04,17 ניסן 5786,pesach/post,ג,57.0,ו,הלכות ערב פסח וליל הסדר פרק נז,"עריכת סדר מקוצר בשעת דחק חייל שאין באפשרותו לערוך את הסדר בשלימותו, יערוך סדר מקוצר כדלהלן (במידת האפשר יוסיף גם את החלקים שבסוגריים): קידוש ליו""ט, 'שהחיינו' וכוס ראשונה, ('ורחץ' וכרפס), מה נשתנה, עבדים היינו, מתחילה עובדי ע""ז היו אבותינו ועכשיו קרבנו המקום לעבודתו, פסח מצה ומרור, פסח על שם שפסח הקב""ה על בתי אבותינו במצרים, מצה על שם שלא הספיק בצקם להחמיץ, מרור על שם שמררו את חייהם, (בכל דור ודור, לפיכך אנחנו חייבים,…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-04,17 ניסן 5786,pesach/post,ג,57.0,י,הלכות ערב פסח וליל הסדר פרק נז,"אופן ההסבה מצוה להסב על צידו השמאלי, ולכתחילה ישעין את גופו על כר או משענת וכד', אך אם אין הדבר באפשרותו, רשאי להיסמך על כתף חבירו, או להישען באמצעות זרועו על הספסל או על השולחן (או על הקרקע, במידה שיושב על הקרקע), אולם הטיית הגוף באוויר אינה נחשבת להסבה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-05,18 ניסן 5786,pesach/post,ג,57.0,יא,הלכות ערב פסח וליל הסדר פרק נז,"מצות ההסבה יש להסב בשעת אכילת מצת המצוה, ובשעת שתיית כל אחת מארבע הכוסות, ולכתחילה יש לאכול בהסבה גם את שאר המצות שיש מצוה באכילתן (כזית נוסף בתחילת הסעודה, 'כורך' ואפיקומן). בדיעבד, אם אכל את אחת המצות בלא הסבה, ועדיין לא ברך ברכת המזון, צריך לחזור ולאוכלה בהסבה, ואם קשה עליו האכילה, אינו צריך לחזור ולאכול את הכורך והאפיקומן. ואם לא אכל אפילו כזית מצה בהסבה, וכבר ברך ברכת המזון, יברך שוב ברכת 'המוציא' ויאכלנה בהסבה…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-09,22 ניסן 5786,pesach/post,ג,57.0,ג,הלכות ערב פסח וליל הסדר פרק נז,"חייל שיש בידו רק מימייה או בקבוק אחד, יוכל לערוך את הסדר עליהם באופן שכל פעם ישתה רביעית, ולאחר מכן יתקנם באמצעות הוספת מעט מים (שלא טעמו מהם).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-09,22 ניסן 5786,pesach/post,ג,57.0,ב,הלכות ערב פסח וליל הסדר פרק נז,"לכתחילה צריך לשתות רביעית שלימה, ובבת אחת. בדיעבד די בשתיית רוב רביעית, ובמשך כארבע דקות. (לכן, חייל שאין בידו כוס, יעדיף לכתחילה להשתמש במימייה שפיה רחב, ולא בבקבוק שפיו צר).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-10,23 ניסן 5786,pesach/post,ג,57.0,ד,הלכות ערב פסח וליל הסדר פרק נז,"מספר חיילים רשאים לשתות בזה אחר זה מכוס או מבקבוק אחד, ואינם נחשבים לפגומים לאחר טעימת הראשון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-10,23 ניסן 5786,pesach/post,ג,57.0,א,הלכות ערב פסח וליל הסדר פרק נז,"כל כוס צריכה להכיל לכל הפחות רביעית (86 סמ""ק, כחצי כוס מצויה), ומאידך, ראוי להימנע משימוש בכוס גדולה שאינו יכול לשתות את רובה (שהרי בכל מקרה ראוי לכתחילה שתהא הכוס מלאה על כל גדותיה).",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-11,24 ניסן 5786,pesach/post,ג,57.0,ח,הלכות ערב פסח וליל הסדר פרק נז,"עריכת הסדר על כוס קטנה, בקבוק, או מימייה",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-11,24 ניסן 5786,pesach/post,ג,57.0,יב,הלכות ערב פסח וליל הסדר פרק נז,"הפסק באמצע הסדר ועריכת סדר נוסף עבור אחרים בליל הסדר, שישנה שהות גדולה בין הקידוש ('כוס ראשונה') לסעודה, חשוב לזכור להימנע לכתחילה מיציאה מהמקום בפרק זמן זה. אולם אם בדיעבד נאלצו לצאת ממקומם, ואפילו לזמן ממושך, אין צריכים לחזור ולקדש, כל שנשארו מספר סועדים במקומם. מלבד זאת יש להזכיר שאם הפסיקו באמצע הסעודה אפילו לזמן ממושך, אך לא הסיחו דעתם ממנה, אינם צריכים לחזור ולברך ברכה ראשונה קודם שימשיכו באכילתם, אלא שאם עבר ש…",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-חלק-ג/פרק-נז/,
default,2026-04-12,25 ניסן 5786,general/core,א,25.0,ו,הלכות זכר לחורבן ודיני הכניסה להר הבית פרק כה,"הנכנס לחלקו המזרחי של בנין ה׳מחכמה׳, לכתחילה ינהג כדיני הנכנס למתחם הר הבית, יטבול כראוי, ויקפיד שם על דיני מורא מקדש, אלא שהואיל והוא ספק, אין לברך על טבילה זו.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-כה/,
default,2026-04-12,25 ניסן 5786,general/core,א,19.0,ד,הלכות היסח דעת והפסק בסעודה פרק יט,"האוכל מאכל קל כחטיף וכד׳ בשיעור כזית, יזדרז לברך ברכה אחרונה מיד בתום האכילה ולכל היותר תוך כחצי שעה, בדיעבד ששהה יותר מכך, יאכל כזית נוסף בכדי שתחול עליו חובת ברכה ודאית, ואם אין הדבר באפשרותו, נראה שאינו רשאי לברך אלא תוך כשעה משעת האכילה.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-יט/,
default,2026-04-13,26 ניסן 5786,general/core,א,3.0,ג,הלכות ברכות השחר פרק ג,"מנהג רבים שהניעור בלילה ומתעתד לחזור ולישון קודם שיאור היום, אינו מברך ברכות השחר אלא לכשיקום בבוקר, מלבד יוצאי תימן הנוהגים לברך בלילה אף כשמתעתד לחזור לישון.",מתוך תורת המחנה,https://www.idf.il/אתרי-יחידות/חיל-הרבנות-הצבאית/תוכן-מידע-לחייל/הלכה/קיצור-תורת-המחנה/קיצור-תורת-המחנה-א-1/פרק-ג/,
